"ESTUDIO";"REGISTRO";"CUES";"CCAA";"PROV";"MUN";"CAPITAL";"TAMUNI";"ENTREV";"TIPO_TEL";"SEXO";"EDAD";"P0";"INTPOL";"IMPIDEAS";"INESTADO1";"INESTADO2";"CONFIANZA_1";"CONFIANZA_2";"CONFIANZA_3";"CONFIANZA_4";"CONFIANZA_5";"CONFIANZA_6";"CONFIANZA_7";"CONFIANZA_RETR_1";"CONFIANZA_RETR_2";"CONFIANZA_RETR_3";"CONFIANZA_RETR_4";"CONFIANZA_RETR_5";"CONFIANZA_RETR_6";"CONFIANZA_RETR_7";"CONFIANZA_PROS_1";"CONFIANZA_PROS_2";"CONFIANZA_PROS_3";"CONFIANZA_PROS_4";"CONFIANZA_PROS_5";"CONFIANZA_PROS_6";"CONFIANZA_PROS_7";"INFLUPOL1";"INFLUPOL2";"FUTUR1";"FUTUR2";"INFLUPAISES_1";"INFLUPAISES_2";"INFLUPAISES_3";"INFLUPAISES_4";"INFLUPAISES_5";"INFLUPAISES_6";"INFLUPAISES_7";"SAT1";"SAT2";"DESIN_1";"DESIN_2";"DESIN_3";"DESIN_4";"DESIN_5";"DESIN_6";"DESIN_7";"DESIN_8";"SIMBOL1";"SIMBOL2";"PROBLMUN1";"PROBLMUN2";"PROBLMUN3";"IDEASPROS1_1";"IDEASPROS1_2";"IDEASPROS1_3";"IDEASPROS1_4";"IDEASPROS1_5";"IDEASPROS1_6";"IDEASPROS1_7";"IDEASPROS2_1";"IDEASPROS2_2";"IDEASPROS2_3";"IDEASPROS2_4";"IDEASPROS2_5";"IDEASPROS2_6";"IDEASPROS2_7";"IDEASPROS2_8";"IDEASPROS3_1";"IDEASPROS3_2";"IDEASPROS3_3";"IDEASPROS3_4";"IDEASPROS3_5";"IDEASPROS3_6";"IDEASPROS3_7";"IDEASPROS4_1";"IDEASPROS4_2";"IDEASPROS4_3";"IDEASPROS4_4";"IDEASPROS4_5";"IDEASPROS4_6";"IDEASPROS5_1";"IDEASPROS5_2";"IDEASPROS5_3";"IDEASPROS5_4";"IDENTIFIC1";"IDENTIFIC2";"ESCIDEOL";"PARTICIPACIONG";"RECUERDO";"ESCUELA";"NIVELESTENTREV";"RELIGION";"SITLAB";"RELALAB";"CNO11";"OPINION";"CLASESOCIAL";"CLASESUB";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_1";"IA_C2B_2";"IA_C2B_3";"IA_C2B_4";"IA_C2B_5";"IA_C2B_6";"IA_C2B_7";"IA_C2B_8";"IA_C2B_9";"IA_C2B_10";"IA_C2B_11";"IA_C2B_12";"IA_C2B_13";"IA_C2B_14";"IA_C2B_15";"IA_C2B_16";"IA_C2B_17";"IA_C2B_18";"IA_C2B_19";"IA_C2B_20";"IA_C2B_21";"IA_C2B_22";"IA_C2B_23";"IA_C2B_24";"IA_C2B_25";"IA_C3";"IA_C4";"RECUVOTOGR";"RECUVOTOG";"ESTUDIOS";"CNO11R";"PESO"
3424;108948;3576;1;29;67;2;6;0;2;2;55;1;1;1;2;2;1;5;1;4;5;5;8;1;3;1;1;3;1;3;2;3;2;2;2;1;3;2;1;1;2;3;1;1;8;1;3;3;1;5;1;2;2;2;2;1;1;1;8;9;49;7;2;2;1;1;1;1;1;1;2;2;2;1;3;1;1;1;1;1;1;3;1;1;2;2;3;1;1;1;3;1;1;1;3;2;1;5;1;2;3;7;2;1;1;4;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";31;10;23;2;28;1;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;2;5;4;0,90086
3424;183153;4015;1;29;67;2;6;0;2;1;45;1;2;1;2;2;1;1;1;1;7;7;10;3;3;3;3;3;3;3;3;2;2;3;3;1;1;6;3;2;3;3;1;3;1;1;1;1;1;2;1;2;2;2;2;1;2;4;9;23;3;2;15;3;3;1;3;1;1;1;2;1;2;1;1;2;2;1;1;1;1;1;1;2;2;3;1;1;1;1;1;3;3;1;3;96;97;10;1;2;3;7;1;1;1;1;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"";"";31;10;23;2;29;1;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;2;5;1;0,82386
3424;184534;4074;1;29;67;2;6;0;2;1;70;1;2;1;1;0;4;1;1;5;4;5;8;1;2;2;3;2;3;1;2;2;3;1;2;3;3;5;1;1;4;3;3;3;2;1;1;2;2;2;2;2;2;2;5;1;2;2;8;17;7;2;1;2;3;1;3;1;3;1;3;1;2;1;2;3;3;3;3;1;1;2;1;2;3;1;2;1;2;1;3;1;3;1;3;4;13;5;1;9999;3;8;2;2;0;0;2;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;"";"";31;10;23;2;26;2;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;9999;9999;6;12;0,87213
3424;184713;4083;1;29;67;2;6;0;2;1;22;1;2;1;2;2;6;6;7;6;5;5;7;3;3;3;3;1;3;1;3;3;1;1;1;1;2;6;5;1;2;1;3;1;3;1;1;3;1;3;1;1;2;1;2;2;2;2;9;8;12;32;9;2;1;1;1;3;1;1;3;1;2;1;3;1;3;1;3;1;3;2;3;1;3;1;2;1;3;1;3;1;3;3;3;2;7;3;1;1;3;10;2;4;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;"";"";31;10;23;2;17;2;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;1;6;16;2,1135
3424;4089;194;1;29;69;3;5;0;2;1;29;1;1;2;3;2;5;3;1;7;4;5;7;1;1;3;3;1;1;3;2;2;2;3;3;1;3;2;1;2;3;2;3;3;1;1;1;2;1;1;1;1;1;1;1;2;2;3;98;99;2;13;15;2;1;1;1;1;1;1;2;1;2;1;2;3;2;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;4;6;8;1;3;3;13;5;1;1;3;2;4;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;"";"";24;10;23;2;15;2;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;3;6;3;0,80374
3424;12732;640;1;29;69;3;5;0;1;1;74;1;1;2;2;2;3;2;1;3;1;7;10;1;1;1;1;3;1;3;2;2;2;2;2;2;3;2;3;1;4;2;2;3;3;1;3;3;2;3;2;2;3;2;2;2;2;3;5;29;14;3;25;2;1;1;1;1;1;1;2;1;2;1;2;1;2;1;3;1;1;1;1;3;3;2;2;1;1;3;1;1;3;3;3;7;6;5;1;9999;3;11;2;2;0;0;3;3;2;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;11;0;0;0;0;13;0;"";"";24;10;23;2;20;3;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;9999;9999;6;12;0,88449
3424;13704;680;1;29;69;3;5;0;2;1;48;1;1;1;2;2;5;5;8;8;3;5;10;2;3;2;3;3;3;3;3;3;3;3;3;3;3;12;8;1;2;1;3;3;2;1;3;3;3;1;1;1;1;1;1;3;3;2;8;5;12;23;31;2;3;3;1;1;1;1;2;1;2;1;2;1;3;3;1;3;1;2;1;3;1;1;1;1;2;1;3;1;3;1;3;6;5;2;1;1;3;6;2;1;1;10;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;"";"";25;10;23;3;18;1;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;1;4;10;0,83553
3424;25614;1163;1;29;69;3;5;0;1;2;69;1;3;1;2;2;4;8;5;4;5;6;9;1;1;3;1;1;9;1;2;9;8;2;2;3;3;4;5;5;0;1;8;3;2;3;2;1;1;1;2;2;1;2;2;8;3;2;99;99;14;1;21;2;1;1;3;2;1;1;3;2;1;1;2;2;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;3;1;1;4;14;4;1;21;3;4;4;2;0;0;2;5;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;18;0;0;0;0;14;0;"";"";24;10;23;2;30;3;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;21;21;3;12;0,94821
3424;36045;1595;1;29;69;3;5;0;1;2;73;1;5;1;8;0;1;98;2;1;3;2;98;3;8;3;8;1;3;8;8;8;8;8;8;1;8;97;99;4;2;8;8;8;8;8;8;8;3;1;4;9;4;4;4;4;4;4;5;98;2;3;31;2;1;1;1;1;1;8;2;1;2;1;2;3;3;1;2;3;1;1;1;3;2;1;1;1;8;8;2;3;3;1;1;8;1;5;1;9998;3;4;1;2;0;0;3;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";25;10;23;3;33;2;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;9998;9998;3;12;0,94821
3424;37824;1679;1;29;69;3;5;0;2;1;56;1;2;3;1;0;2;1;3;3;3;6;7;1;3;1;1;3;3;3;2;2;2;2;2;3;3;3;5;2;3;1;2;1;3;1;3;3;1;2;2;2;4;2;4;2;4;1;8;5;32;21;15;1;1;1;2;1;1;1;2;1;2;1;2;1;1;2;2;1;3;1;1;1;2;1;2;1;1;3;1;1;3;1;3;2;4;5;2;9997;3;6;2;2;0;0;1;12;5;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;49;0;0;0;0;36;0;"";"";25;10;23;3;32;1;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;4;12;0,91019
3424;38538;1724;1;29;69;3;5;0;2;2;34;2;3;1;2;1;3;3;3;3;4;5;98;8;8;8;8;3;3;8;8;8;8;8;8;1;8;5;4;2;2;3;3;1;2;1;1;3;2;3;1;2;1;2;2;1;1;3;8;17;9;15;2;8;1;1;1;3;1;3;3;1;2;1;1;2;2;1;3;1;1;1;3;3;3;2;3;3;3;1;3;3;1;1;3;2;98;99;1;2;3;5;6;7;0;0;8;11;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;4;0;"";"";25;10;23;3;19;1;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;2;5;14;0,88554
3424;44304;2026;1;29;69;3;5;0;2;1;49;1;2;2;2;2;4;2;1;3;5;6;9;1;3;3;1;1;3;3;3;3;2;3;3;3;3;6;2;2;3;3;3;8;2;1;2;1;1;2;1;1;2;2;2;2;2;3;8;5;46;2;4;2;3;3;1;3;1;1;2;1;2;1;3;1;1;1;3;3;3;2;3;3;1;2;2;1;3;1;3;3;3;1;2;6;2;7;1;3;3;11;2;1;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"";"";25;10;23;3;18;2;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;3;6;1;0,83553
3424;48726;2267;1;29;69;3;5;0;2;2;20;1;4;1;2;2;5;8;98;98;8;7;98;8;8;3;3;1;3;3;2;2;2;2;3;1;3;4;2;1;2;3;1;8;8;8;8;8;1;1;1;2;1;2;1;1;2;1;5;8;7;98;99;3;3;1;1;2;1;1;3;1;2;1;2;2;3;3;1;1;1;2;3;3;1;1;2;1;3;2;3;1;2;1;3;7;9;10;2;9997;3;4;5;1;1;5;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";25;10;23;3;26;2;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;3;5;0,96688
3424;57156;2583;1;29;69;3;5;0;2;1;46;1;2;1;2;2;5;1;2;2;1;1;5;3;3;1;3;3;1;3;2;2;2;3;2;2;3;1;12;1;4;2;3;2;1;1;1;2;5;3;2;2;3;3;5;5;3;3;6;98;23;29;39;2;3;3;3;1;3;2;2;1;3;1;2;1;3;3;3;1;1;3;1;1;3;3;3;3;3;1;2;1;3;3;3;2;7;5;1;21;3;8;3;1;3;2;3;4;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;18;0;"";"";25;10;23;3;28;3;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;21;21;6;2;0,83553
3424;58325;2627;1;29;69;3;5;0;2;1;43;1;3;1;1;0;5;1;1;1;3;3;7;1;2;3;3;1;3;3;2;2;2;2;2;2;2;5;4;1;3;1;3;3;1;1;1;3;2;1;2;2;3;2;1;2;3;2;96;98;23;25;15;2;1;1;1;1;3;3;2;1;2;1;2;2;2;3;1;1;1;3;1;2;2;1;1;1;1;3;1;1;1;1;2;2;7;7;1;3;3;4;2;1;1;7;2;3;2;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;0;0;0;39;0;1;1;0;25;4;"";"";25;10;23;3;23;3;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;3;3;7;0,84674
3424;64024;2821;1;29;69;3;5;0;2;2;55;1;2;2;1;0;3;1;1;1;5;4;8;3;3;3;3;1;1;3;2;2;2;2;3;1;3;8;97;2;3;1;3;1;2;1;1;3;4;1;3;2;2;2;2;3;2;3;30;23;1;6;7;2;1;1;1;1;1;1;3;3;2;3;3;3;3;1;1;1;1;3;1;2;2;3;1;1;3;3;2;3;1;1;3;7;9;8;1;2;3;9;2;1;1;5;2;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;1;0;0;0;20;1;"";"";25;10;23;3;24;4;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;2;6;5;0,91362
3424;68647;2946;1;29;69;3;5;0;2;2;70;1;2;3;1;0;4;3;1;8;1;5;10;1;3;1;3;3;1;3;3;3;3;1;2;1;3;3;12;2;5;3;3;3;2;1;1;2;2;2;2;2;1;1;4;1;1;2;3;6;49;7;1;1;1;1;3;2;1;1;3;1;2;2;1;1;1;1;2;2;1;3;2;3;1;2;3;1;2;1;2;1;2;2;1;3;99;5;1;8996;3;6;1;2;0;0;2;3;2;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;38;0;0;0;0;16;0;"";"";26;10;23;4;30;1;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;8996;8996;4;12;0,94821
3424;92718;3424;1;29;69;3;5;0;2;1;82;1;4;1;1;0;1;1;1;1;2;2;5;3;3;3;3;3;3;3;2;2;2;2;2;2;3;97;99;2;4;2;3;3;3;1;1;3;4;1;2;2;2;1;1;2;2;2;98;99;6;98;99;2;1;1;1;1;1;1;2;1;3;1;3;1;3;3;1;1;1;1;1;2;3;3;3;1;1;1;3;3;3;1;2;8;7;99;2;9997;3;8;1;2;0;0;2;3;2;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;38;0;0;0;0;38;1;"";"";26;10;23;4;21;3;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;6;12;0,88167
3424;27544;1259;1;29;0;3;4;0;2;2;68;1;3;2;1;0;4;1;1;5;5;5;8;1;3;1;3;1;3;3;2;2;2;3;3;3;3;2;3;2;4;3;3;3;2;2;2;3;4;3;4;3;2;2;2;2;2;2;5;8;2;7;24;3;2;1;2;2;1;1;2;3;3;1;2;2;3;3;3;1;3;3;1;2;3;1;2;3;1;1;1;1;1;1;3;2;4;8;1;2;3;9;2;2;0;0;2;4;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;0;7;0;"";"";24;10;23;2;19;4;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;2;6;12;0,97476
3424;39389;1776;1;29;0;3;4;0;2;1;45;1;2;1;2;2;7;6;10;10;8;6;5;3;3;3;3;3;3;3;3;1;3;3;3;1;2;2;4;2;2;1;2;3;2;1;2;2;2;3;2;1;1;1;1;1;2;1;8;13;11;3;2;2;3;3;3;3;1;3;3;3;3;1;1;1;3;1;3;3;3;2;3;1;1;2;3;1;3;1;2;3;2;3;3;2;9;4;1;1;3;9;6;1;1;1;3;5;4;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;27;0;1;0;0;20;0;"";"";25;10;23;3;18;2;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;1;6;1;0,85893
3424;58482;2633;1;29;0;3;4;0;2;2;41;1;3;1;1;0;1;1;1;1;1;5;7;3;3;3;3;3;3;3;3;3;2;2;3;3;3;5;3;1;3;1;3;3;2;3;2;3;2;1;2;1;2;2;2;2;2;2;8;17;7;1;19;2;1;1;1;3;3;3;2;1;2;1;2;2;2;1;3;1;3;2;3;3;3;2;2;1;3;3;2;1;3;3;3;7;4;7;1;2;3;9;2;4;0;0;2;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;2;0;"";"";25;10;23;3;20;3;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;2;6;16;0,8526
3424;73790;3074;1;29;0;3;4;0;2;2;73;1;2;1;2;2;8;9;10;10;5;5;9;3;3;2;3;3;3;3;3;3;3;3;3;3;3;2;97;2;2;3;2;3;2;1;1;3;3;1;1;1;3;2;2;3;3;2;3;98;12;31;14;2;1;1;1;1;1;1;2;1;2;1;2;1;1;1;3;1;1;1;1;1;1;1;1;3;3;1;1;1;3;1;3;1;9;2;1;1;3;4;2;2;0;0;1;4;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;6;0;"";"";26;10;23;4;32;2;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;1;3;12;0,97476
3424;79197;3202;1;29;0;3;4;0;2;2;51;2;4;1;2;2;5;1;6;5;6;1;98;3;1;3;3;3;3;8;1;3;1;1;3;3;8;4;5;1;2;3;3;3;1;1;1;3;3;1;3;2;2;2;3;1;3;2;8;5;31;7;1;2;1;3;1;2;3;1;1;1;2;1;1;3;3;1;1;3;1;1;2;1;3;2;2;1;3;1;2;1;2;1;3;2;5;6;1;9999;3;6;5;1;1;5;2;3;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;10;0;0;0;0;5;0;"";"";26;10;23;4;25;2;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;9999;9999;4;5;0,97498
3424;82852;3275;1;29;0;3;4;0;2;2;36;1;3;1;2;2;1;1;1;1;1;5;10;1;3;1;1;3;3;3;2;2;2;2;2;3;3;6;5;4;5;3;3;3;2;3;2;3;3;1;9;4;1;1;4;4;1;1;8;5;31;19;30;2;1;1;2;1;1;3;2;1;2;1;2;2;2;2;3;1;1;2;1;2;2;3;1;1;1;3;3;1;1;1;3;9;7;5;1;21;3;9;6;1;1;2;2;3;2;0;0;0;0;0;0;9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;29;0;0;1;0;24;0;"";"";26;10;23;4;13;2;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;21;21;6;2;0,8526
3424;18993;899;1;29;0;3;3;0;2;1;37;1;1;2;1;0;3;1;1;1;1;9;9;3;2;3;3;3;3;3;3;2;2;2;2;3;3;2;1;4;3;3;1;1;3;1;2;3;1;1;1;2;1;1;3;1;1;1;98;99;2;15;1;1;1;1;3;3;1;3;1;1;3;3;3;3;3;3;1;1;3;3;3;3;3;1;1;1;3;1;3;3;1;1;3;5;6;10;1;3;3;7;2;1;3;3;2;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3;0;0;0;0;2;0;"";"";24;10;23;2;21;4;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;3;5;3;0,90711
3424;21989;1013;1;29;0;3;3;0;2;1;32;1;1;2;1;0;1;1;1;4;1;3;9;3;2;3;3;1;1;3;2;2;2;2;2;2;2;2;3;1;4;2;2;3;3;1;3;3;1;3;1;2;2;2;2;2;3;4;8;2;46;15;99;2;1;2;3;3;1;3;3;1;2;1;2;2;2;1;1;1;3;2;3;3;3;1;3;3;3;3;2;1;3;1;2;7;2;9;1;2;3;6;2;1;1;8;2;3;2;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;15;0;0;0;0;18;0;"";"";24;10;23;2;22;3;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;2;4;8;0,86104
3424;41846;1900;1;29;0;3;3;0;2;1;43;1;1;2;1;0;99;1;1;5;5;10;10;1;9;1;3;3;3;3;3;2;2;3;3;3;3;8;9;4;4;3;3;3;3;3;3;3;1;4;1;1;2;1;1;3;3;2;8;5;46;23;96;3;3;3;3;3;3;3;3;1;2;3;2;1;3;1;1;1;3;3;3;3;3;2;2;1;3;1;2;3;3;3;3;96;99;7;1;2;3;5;2;1;2;1;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;"";"";25;10;23;3;19;2;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;2;5;1;0,90711
3424;5079;246;1;29;0;3;4;0;2;1;61;1;5;1;2;1;1;2;1;5;2;2;7;3;3;3;3;3;3;3;3;3;3;3;3;3;3;5;1;2;3;3;1;1;1;1;3;3;2;1;3;2;2;1;2;1;2;3;5;99;19;2;3;3;1;3;3;1;3;3;2;1;3;1;2;2;2;1;1;1;1;3;1;2;2;2;1;1;3;1;1;1;1;1;3;8;11;5;1;9999;3;7;1;1;2;7;3;5;4;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;5;0;"";"";24;10;23;2;26;1;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;9999;9999;5;7;0,93567
3424;48438;2251;1;29;0;3;4;0;2;1;64;1;3;2;1;0;1;1;1;1;4;5;10;3;3;1;2;2;2;2;8;3;8;3;3;2;3;4;2;2;3;1;1;3;3;1;2;3;3;1;1;3;3;2;2;3;3;3;8;2;12;1;32;3;3;3;1;1;3;3;1;1;3;1;3;3;3;3;1;1;3;1;3;3;3;3;3;1;3;3;1;3;3;3;3;96;99;5;2;9997;3;2;2;1;3;3;2;4;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;"";"";25;10;23;3;17;2;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;2;3;0,93567
3424;92593;3422;1;29;0;3;4;0;1;2;85;1;2;1;2;1;5;9;10;8;6;10;9;8;3;3;2;3;3;3;8;3;3;2;3;3;3;1;4;1;4;3;3;1;2;3;2;3;4;1;4;1;1;2;1;1;1;1;98;99;3;2;1;3;8;1;1;1;3;1;3;1;2;1;2;1;3;1;1;3;3;1;1;1;1;3;2;1;3;3;2;1;1;1;1;13;9;1;1;1;3;5;2;2;0;0;3;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;0;0;0;0;5;0;"";"";27;10;23;5;42;3;1;1;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;1;5;12;2,34936
